Age		Intensity
98.0978		34.8879
113.0000	35.6057
127.9022	36.3133
142.8044	36.7901
157.7066	37.6063
172.6089	38.1514
187.5111	38.6111
202.4133	39.2795
217.3155	40.0009
232.2177	40.7281
247.1199	41.3688
262.0221	41.9978
276.9244	42.7681
291.8266	43.3406
306.7288	43.5314
321.6310	43.9402
336.5332	44.0432
351.4354	44.1252
366.3376	44.0072
381.2399	43.7819
396.1421	43.7085
411.0443	43.4243
425.9465	43.1351
440.8487	42.7260
455.7509	42.3590
470.6531	42.3557
485.5554	42.5025
500.4576	42.7374
515.3598	43.4499
530.2620	44.0720
545.1642	45.0956
560.0664	46.3067
574.9686	47.5464
589.8709	48.8538
604.7731	50.1612
619.6753	51.4917
634.5775	52.8381
649.4797	54.2028
664.3819	55.4298
679.2841	56.3684
694.1864	57.2854
709.0886	58.0979
723.9908	58.8383
738.8930	59.2419
753.7952	59.3704
768.6974	59.8320
783.5996	60.4044
798.5019	60.7004
813.4041	60.8303
828.3063	61.0080
843.2085	60.9238
858.1107	60.9998
873.0129	61.0474
887.9151	61.0136
902.8174	60.8343
917.7196	60.4529
932.6218	59.8888
947.5240	59.4156
962.4262	59.1595
977.3284	58.9894
992.2306	58.6021
1007.1329	58.0808
1022.0351	57.3420
1036.9373	56.5568
1051.8395	55.4250
1066.7417	53.9280
1081.6439	52.5227
1096.5461	51.1747
1111.4484	50.1665
1126.3506	49.4114
1141.2528	48.8220
1156.1550	48.4645
1171.0572	48.2847
1185.9594	47.9972
1200.8616	47.7508
1215.7639	47.6718
1230.6661	47.6628
1245.5683	47.5969
1260.4705	47.5391
1275.3727	47.4107
1290.2749	47.1144
1305.1771	47.0052
1320.0794	46.9784
1334.9816	47.2740
1349.8838	47.6877
1364.7860	48.0110
1379.6882	48.5944
1394.5904	49.2870
1409.4926	49.6265
1424.3949	49.7180
1439.2971	49.5718
1454.1993	49.2770
1469.1015	48.7918
1484.0037	48.2387
1498.9059	47.6147
1513.8081	47.0518
1528.7104	46.2544
1543.6126	45.6461
1558.5148	45.0512
1573.4170	44.6607
1588.3192	44.2313
1603.2214	43.8848
1618.1236	43.5878
1633.0259	43.2614
1647.9281	42.9902
1662.8303	42.9191
1677.7325	43.2030
1692.6347	43.8856
1707.5369	44.7864
1722.4391	45.5361
1737.3414	45.8123
1752.2436	45.4882
1767.1458	44.3540
1782.0480	42.3936
1796.9502	39.9434
1811.8524	37.7039
1826.7546	35.8059
1841.6569	34.1654
1856.5591	32.6854
1871.4613	31.4371
1886.3635	30.4797
1901.2657	29.7348
1916.1679	29.1881
1931.0701	28.6673
1945.9724	28.1745
