Age		Intensity
-1443.0000	39.9140
-1426.6856	39.7257
-1410.3712	39.5834
-1394.0568	39.3927
-1377.7424	39.1539
-1361.4280	38.9285
-1345.1137	38.7007
-1328.7993	38.5119
-1312.4849	38.2512
-1296.1705	38.0053
-1279.8561	37.7726
-1263.5417	37.5632
-1247.2273	37.2787
-1230.9129	36.9434
-1214.5985	36.6359
-1198.2841	36.3961
-1181.9697	36.1344
-1165.6553	35.9161
-1149.3410	35.5754
-1133.0266	35.2218
-1116.7122	34.8449
-1100.3978	34.4765
-1084.0834	34.1629
-1067.7690	33.8556
-1051.4546	33.5299
-1035.1402	33.1927
-1018.8258	32.8575
-1002.5114	32.5918
-986.1970	32.3187
-969.8827	31.9787
-953.5683	31.7519
-937.2539	31.4830
-920.9395	31.2842
-904.6251	31.0511
-888.3107	30.7974
-871.9963	30.6087
-855.6819	30.3261
-839.3675	30.1301
-823.0531	29.8432
-806.7387	29.5884
-790.4243	29.3047
-774.1100	29.0100
-757.7956	28.7276
-741.4812	28.5615
-725.1668	28.3176
-708.8524	28.0945
-692.5380	27.8858
-676.2236	27.6445
-659.9092	27.4020
-643.5948	27.2687
-627.2804	27.2213
-610.9660	27.0872
-594.6517	26.9250
-578.3373	26.8043
-562.0229	26.6931
-545.7085	26.6764
-529.3941	26.6196
-513.0797	26.5046
-496.7653	26.4527
-480.4509	26.4698
-464.1365	26.4514
-447.8221	26.3737
-431.5077	26.3417
-415.1933	26.3715
-398.8790	26.4122
-382.5646	26.4523
-366.2502	26.4251
-349.9358	26.5013
-333.6214	26.6587
-317.3070	26.7081
-300.9926	26.7444
-284.6782	26.8934
-268.3638	26.9433
-252.0494	27.0477
-235.7350	27.2366
-219.4207	27.3956
-203.1063	27.5067
-186.7919	27.6687
-170.4775	27.8892
-154.1631	28.1906
-137.8487	28.4089
-121.5343	28.7374
-105.2199	29.0007
-88.9055	29.2818
-72.5911	29.5810
-56.2767	29.9513
-39.9623	30.2925
-23.6480	30.6925
-7.3336		31.0608
8.9808		31.4689
25.2952		31.9295
41.6096		32.4191
57.9240		32.9591
74.2384		33.4385
90.5528		33.9649
106.8672	34.5387
123.1816	35.1480
139.4960	35.7984
155.8103	36.5465
172.1247	37.2471
188.4391	37.9484
204.7535	38.6904
221.0679	39.3686
237.3823	40.0246
253.6967	40.6924
270.0111	41.3616
286.3255	42.0574
302.6399	42.7342
318.9543	43.4205
335.2687	44.0599
351.5830	44.7578
367.8974	45.4397
384.2118	46.1165
400.5262	46.7289
416.8406	47.3828
433.1550	48.0551
449.4694	48.7311
465.7838	49.3656
482.0982	49.9855
498.4126	50.6315
514.7270	51.2874
531.0413	51.9198
547.3557	52.5952
563.6701	53.2375
579.9845	53.8342
596.2989	54.4222
612.6133	54.9877
628.9277	55.5732
645.2421	56.1127
661.5565	56.5893
677.8709	57.0713
694.1853	57.5130
710.4997	57.9754
726.8140	58.3460
743.1284	58.6785
759.4428	58.9870
775.7572	59.3181
792.0716	59.5124
808.3860	59.7018
824.7004	59.8654
841.0148	59.9219
857.3292	59.8890
873.6436	59.8090
889.9580	59.6547
906.2723	59.4720
922.5867	59.2357
938.9011	58.9698
955.2155	58.6606
971.5299	58.3245
987.8443	58.0564
1004.1587	57.6810
1020.4731	57.1930
1036.7875	56.6710
1053.1019	56.0931
1069.4163	55.4842
1085.7307	54.8382
1102.0450	54.1453
1118.3594	53.5159
1134.6738	52.9040
1150.9882	52.3449
1167.3026	51.7714
1183.6170	51.2431
1199.9314	50.7487
1216.2458	50.2986
1232.5602	49.8761
1248.8746	49.5478
1265.1890	49.2375
1281.5033	49.0099
1297.8177	48.8342
1314.1321	48.6787
1330.4465	48.5347
1346.7609	48.3112
1363.0753	48.2279
1379.3897	48.2982
1395.7041	48.4074
1412.0185	48.3845
1428.3329	48.2798
1444.6473	48.1343
1460.9617	47.9610
1477.2760	47.7736
1493.5904	47.5640
1509.9048	47.3470
1526.2192	47.0643
1542.5336	46.7614
1558.8480	46.4286
1575.1624	46.0927
1591.4768	45.7403
1607.7912	45.3611
1624.1056	44.9390
1640.4200	44.4716
1656.7343	43.9530
1673.0487	43.4142
1689.3631	42.8648
1705.6775	42.3276
1721.9919	41.7103
1738.3063	41.0051
1754.6207	40.2425
1770.9351	39.4181
1787.2495	38.5392
1803.5639	37.5959
1819.8783	36.6391
1836.1927	35.6559
1852.5070	34.6419
1868.8214	33.6162
1885.1358	32.6139
1901.4502	31.6091
1917.7646	30.5922
1934.0790	29.5928
1950.3934	28.5585
