Age		Intensity
1576.0000	38.7302
1578.0514	38.8772
1580.1029	39.0448
1582.1543	39.2404
1584.2057	39.4702
1586.2571	39.7437
1588.3086	40.0538
1590.3600	40.3999
1592.4114	40.7763
1594.4629	41.1681
1596.5143	41.5671
1598.5657	41.9678
1600.6171	42.3068
1602.6686	42.5507
1604.7200	42.6955
1606.7714	42.7386
1608.8229	42.6099
1610.8743	42.4202
1612.9257	42.1368
1614.9771	41.7663
1617.0286	41.3263
1619.0800	40.8683
1621.1314	40.3844
1623.1829	39.9504
1625.2343	39.5143
1627.2857	39.1386
1629.3371	38.8121
1631.3886	38.5408
1633.4400	38.2943
1635.4914	37.9688
1637.5429	37.6762
1639.5943	37.5043
1641.6457	37.4137
1643.6971	37.4033
1645.7486	37.4636
1647.8000	37.5715
1649.8514	37.7390
1651.9029	37.9609
1653.9543	38.1842
1656.0057	38.4395
1658.0571	38.7025
1660.1086	38.9543
1662.1600	39.2096
1664.2114	39.4562
1666.2629	39.6721
1668.3143	39.8570
1670.3657	39.9973
1672.4171	40.1066
1674.4686	40.1786
1676.5200	40.2042
1678.5714	40.1948
1680.6229	40.1519
1682.6743	40.0753
1684.7257	39.9739
1686.7771	39.8509
1688.8286	39.7125
1690.8800	39.5686
1692.9314	39.4255
1694.9829	39.2812
1697.0343	39.1245
1699.0857	38.9494
1701.1371	38.7651
1703.1886	38.5679
1705.2400	38.3512
1707.2914	38.1139
1709.3429	37.8704
1711.3943	37.6197
1713.4457	37.3594
1715.4971	37.0992
1717.5486	36.8404
1719.6000	36.5764
1721.6514	36.3223
1723.7029	36.0700
1725.7543	35.8232
1727.8057	35.5791
1729.8571	35.3443
1731.9086	35.1236
1733.9600	34.9222
1736.0114	34.7317
1738.0629	34.5654
1740.1143	34.4205
1742.1657	34.3035
1744.2171	34.2103
1746.2686	34.1547
1748.3200	34.1130
1750.3714	34.1050
1752.4229	34.1038
1754.4743	34.1270
1756.5257	34.1556
1758.5771	34.1890
1760.6286	34.2211
1762.6800	34.2549
1764.7314	34.2840
1766.7829	34.3041
1768.8343	34.3089
1770.8857	34.2952
1772.9371	34.2573
1774.9886	34.1895
1777.0400	34.0761
1779.0914	33.9017
1781.1429	33.6581
1783.1943	33.3522
1785.2457	32.9998
1787.2971	32.6014
1789.3486	32.1702
1791.4000	31.7137
1793.4514	31.2494
1795.5029	30.7810
1797.5543	30.3272
1799.6057	29.8758
1801.6571	29.4408
1803.7086	29.0191
1805.7600	28.6085
1807.8114	28.2100
1809.8629	27.8318
1811.9143	27.4810
1813.9657	27.1455
1816.0171	26.8395
1818.0686	26.5655
1820.1200	26.3072
1822.1714	26.0774
1824.2229	25.8603
1826.2743	25.6627
1828.3257	25.4951
1830.3771	25.3547
1832.4286	25.2245
1834.4800	25.1138
1836.5314	25.0293
1838.5829	24.9679
1840.6343	24.9197
1842.6857	24.8914
1844.7371	24.8901
1846.7886	24.9051
1848.8400	24.9464
1850.8914	24.9945
1852.9429	25.0569
1854.9943	25.1408
1857.0457	25.2516
1859.0971	25.3697
1861.1486	25.5051
1863.2000	25.6565
1865.2514	25.8283
1867.3029	26.0088
1869.3543	26.2060
1871.4057	26.4115
1873.4571	26.6286
1875.5086	26.8403
1877.5600	27.0213
1879.6114	27.1729
1881.6629	27.2766
1883.7143	27.3180
1885.7657	27.2647
1887.8171	27.1437
1889.8686	26.9747
1891.9200	26.7007
1893.9714	26.4269
1896.0229	26.1500
1898.0743	25.9397
1900.1257	25.7626
1902.1771	25.6610
1904.2286	25.6393
1906.2800	25.6648
1908.3314	25.7033
