Age		Intensity
-3130.9412	38.3271
-3100.0000	36.6879
-3069.0588	35.2152
-3038.1176	33.5667
-3007.1765	31.8188
-2976.2353	30.0846
-2945.2941	28.3952
-2914.3529	26.6248
-2883.4118	24.9095
-2852.4706	23.4251
-2821.5294	21.8759
-2790.5882	20.4827
-2759.6471	19.1874
-2728.7059	18.1909
-2697.7647	17.5325
-2666.8235	16.7788
-2635.8824	16.0256
-2604.9412	15.3537
-2574.0000	14.7648
-2543.0588	14.2082
-2512.1176	13.7826
-2481.1765	13.4002
-2450.2353	13.1735
-2419.2941	13.0822
-2388.3529	13.0346
-2357.4118	13.0685
-2326.4706	13.1413
-2295.5294	13.2983
-2264.5882	13.4373
-2233.6471	13.6404
-2202.7059	13.8591
-2171.7647	14.0545
-2140.8235	14.3823
-2109.8824	14.6901
-2078.9412	14.9764
-2048.0000	15.1776
-2017.0588	15.4581
-1986.1176	15.8176
-1955.1765	16.3058
-1924.2353	16.8094
-1893.2941	17.3731
-1862.3529	18.0639
-1831.4118	18.8062
-1800.4706	19.6302
-1769.5294	20.4238
-1738.5882	21.3021
-1707.6471	22.2831
-1676.7059	23.3547
-1645.7647	24.3354
-1614.8235	25.3784
-1583.8824	26.4388
-1552.9412	27.4920
-1522.0000	28.5327
-1491.0588	29.5637
-1460.1176	30.5562
-1429.1765	31.4778
-1398.2353	32.3999
-1367.2941	33.0567
-1336.3529	33.7393
-1305.4118	34.4835
-1274.4706	35.1235
-1243.5294	35.5107
-1212.5882	35.8864
-1181.6471	36.0641
-1150.7059	36.1413
-1119.7647	36.1511
-1088.8235	36.1481
-1057.8824	36.1095
-1026.9412	36.0186
-996.0000	35.9823
-965.0588	35.8427
-934.1176	35.6706
-903.1765	35.5770
-872.2353	35.5623
-841.2941	35.5040
-810.3529	35.4628
-779.4118	35.4747
-748.4706	35.5236
-717.5294	35.5123
-686.5882	35.5015
-655.6471	35.4944
-624.7059	35.4388
-593.7647	35.3751
-562.8235	35.2030
-531.8824	34.9760
-500.9412	34.7124
-470.0000	34.3298
-439.0588	33.8690
-408.1176	33.2673
-377.1765	32.5520
-346.2353	31.7277
-315.2941	30.8551
-284.3529	30.0350
-253.4118	29.3566
-222.4706	28.9827
-191.5294	28.8161
-160.5882	28.9196
-129.6471	29.3116
-98.7059	29.9161
-67.7647	30.7256
-36.8235	31.7425
-5.8824		32.9136
25.0588		34.2517
56.0000		35.6854
86.9412		37.1717
117.8824	38.6827
148.8235	40.1605
179.7647	41.5786
210.7059	42.9029
241.6471	44.1886
272.5882	45.2945
303.5294	46.2273
334.4706	46.8351
365.4118	47.1489
396.3529	47.1818
427.2941	47.0414
458.2353	46.7679
489.1765	46.3653
520.1176	45.9095
551.0588	45.4946
582.0000	45.2422
612.9412	45.1765
643.8824	45.1371
674.8235	45.2181
705.7647	45.3440
736.7059	45.4280
767.6471	45.4486
798.5882	45.4418
829.5294	45.4091
860.4706	45.3495
891.4118	45.1744
922.3529	44.9936
953.2941	44.7200
984.2353	44.4866
1015.1765	44.2515
1046.1176	43.9462
1077.0588	43.6074
1108.0000	43.3300
1138.9412	43.2615
1169.8824	43.5557
1200.8235	44.1661
1231.7647	45.0402
1262.7059	45.4604
1293.6471	45.4842
1324.5882	45.4657
1355.5294	45.2542
1386.4706	44.0863
1417.4118	42.6171
1448.3529	41.1248
1479.2941	39.5704
1510.2353	38.1182
1541.1765	36.5882
1572.1176	35.1469
1603.0588	33.9209
1634.0000	32.8077
1664.9412	31.7957
1695.8824	30.8541
1726.8235	30.0057
1757.7647	29.1679
1788.7059	28.3488
1819.6471	27.5557
1850.5882	26.7380
1881.5294	25.9299
